No;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11
380;0.287930329;0.502137097;0.513511292;0.520754547;0.558723812;0.586156407;0.619858901;0.582478056;0.490170581;0.475962727;0.334747221
381;-1.004698823;-0.602604119;-0.579636778;-0.582287939;-0.591478964;-0.619145247;-0.468940559;-0.200837825;0.252405541;0.564155128;0.665046596
382;3.692693197;-0.171826489;-0.12007671;-0.125202849;-0.132523136;-0.220861229;-0.374109525;-0.354242243;-0.081069186;-0.340561648;-0.51337643
383;-0.723691912;0.186933642;0.046238811;0.009110492;-0.038278257;0.042014056;0.042527099;-0.173952962;-0.293340504;-0.578511102;-0.716916053
384;0.154414986;-0.368032229;-0.259092949;-0.218610083;-0.226708265;-0.152716752;-0.028471899;0.214053371;0.270022666;-0.173056898;-0.290704676
385;0.062314972;0.555876253;0.5241624;0.484611199;0.422868386;0.382631461;0.500061251;0.503076503;0.599108144;0.655270315;0.867044394
386;-0.001198557;-1.002512556;-0.954646198;-0.86196749;-0.813617648;-0.699968142;-0.801331667;-0.827745913;-1.045200891;-1.335903377;-1.136033536
387;-1.012630983;-0.178399599;-0.152382411;-0.147798271;-0.190061905;-0.136856617;0.028637262;0.017845993;0.432148311;0.770605523;0.789094086
388;0.867926787;-0.732940714;-0.73107931;-0.749987239;-0.791077149;-0.986730536;-1.258760549;-1.37869015;-1.719810489;-1.818808282;-1.604474404
389;-0.177460873;0.744674237;0.672493372;0.620685071;0.631105352;0.557997399;0.55691016;0.752152376;0.360441204;-0.408679294;-0.620771463
390;-1.090801816;-0.336568377;-0.400988046;-0.398329961;-0.444530047;-0.495457994;-0.567894681;-0.57681329;-0.27732275;0.411165016;0.407295515
391;-0.544589837;1.625929713;1.736818959;1.709260832;1.66048468;1.569274845;1.247591805;1.056368278;0.454792028;0.075609434;-0.146823542
392;-0.561384909;0.200993089;0.219242855;0.237588911;0.292738953;0.339771141;0.408528688;0.418306663;0.140317339;0.275072449;0.387180517
393;0.756664417;1.382449295;1.387029794;1.368817378;1.310113611;1.314818191;1.406479842;1.158157235;1.392416274;1.746522212;1.829872678
394;-0.319909551;-0.278026284;-0.395569411;-0.418494451;-0.400778476;-0.314665371;-0.319866057;-0.185093458;-0.448214869;-0.473172936;-0.251393772
395;0.370540103;-0.98501258;-1.07858334;-1.09860731;-1.077461483;-1.056796964;-1.031610542;-0.862665832;-0.577270827;-0.30717612;-0.099642204
396;-0.151762186;-2.163308914;-2.166977639;-2.131100314;-2.181856308;-2.082521346;-2.169056598;-2.016999332;-2.100400502;-2.127388605;-2.157119162
397;-1.117192757;-1.795724463;-1.727403357;-1.605966629;-1.463981;-1.444199346;-1.547493706;-1.687171146;-1.491653696;-1.21499564;-1.226716089
398;1.053847764;0.380088567;0.281513939;0.275982473;0.272752745;0.301154456;0.321525674;0.249993959;0.229208659;0.101840034;-0.088080394
399;0.070698475;-0.264104883;-0.227132977;-0.203068444;0.001460139;0.197845539;0.511266694;0.615541225;1.235793424;1.586965824;1.292648044
400;-0.895437007;1.171083244;1.19123823;1.24185571;1.301718806;1.179797078;1.114696769;0.912671076;0.769062287;0.609709619;1.057401602
401;-0.765461531;-0.928233227;-0.771788881;-0.678143593;-0.611893376;-0.643629937;-0.65067811;-0.966795813;-0.836549201;-0.98167548;-0.73590188
402;-0.008083082;2.169364502;2.209896361;2.277496099;2.363341454;2.569504705;2.491387224;2.315635264;2.171582603;2.290286203;2.307337536
403;0.873478903;0.503090676;0.511250757;0.529067516;0.615361359;0.715044234;0.810196454;0.709870609;1.074109109;1.571727875;1.653239961
404;1.147535978;0.380090691;0.332016945;0.280360482;0.355938987;0.450053187;0.427266809;0.571715424;0.663407642;0.49493911;0.435573556
405;0.903902082;-0.341378746;-0.409272241;-0.444179546;-0.452217816;-0.382773508;-0.23910031;-0.019441009;0.223436495;0.702239657;0.426926583
406;-0.759336482;-0.237833681;-0.274770422;-0.330829346;-0.359735548;-0.270928867;-0.397824594;-0.289940079;-0.120380026;-0.318494931;-0.281149864
407;0.76093725;-0.680557593;-0.707735964;-0.759471953;-0.705037868;-0.682351602;-0.510756279;-0.45259567;-0.262002465;0.110366375;-0.438629817
408;-0.227965883;0.806819328;0.717617635;0.63310789;0.523859978;0.446189096;0.386606139;0.191207753;-0.333420965;-0.507383793;-0.797931253
409;-0.863560748;-0.772453706;-0.71329422;-0.772501047;-0.866122521;-1.056514324;-1.335315482;-1.406834562;-1.397940215;-1.263007504;-1.247491333
410;-0.803246207;0.665124739;0.608108023;0.631359018;0.6792037;0.638271165;0.541450041;0.499595369;0.176826274;-0.578411814;-0.679799717
411;-1.440796465;-0.605003995;-0.729609962;-0.71783132;-0.772111661;-0.925001984;-1.102463331;-1.254125067;-1.956156538;-1.791913695;-1.767161299
412;-1.048469209;0.615982512;0.585509324;0.515000759;0.454416122;0.359370198;0.179413635;0.062950888;-0.084412231;-0.422821602;-0.394903518
413;-0.668166826;-0.452696859;-0.436578171;-0.393182449;-0.326504868;-0.229041635;-0.168013587;-0.281861591;-0.434121169;-0.807909393;-0.770932438
414;-0.621556977;0.100410701;-0.079899029;-0.181977052;-0.215002342;-0.240343193;-0.14698876;-0.159902472;-0.46888643;-0.535407779;-0.850522107
415;-1.356404409;-0.936515983;-1.002562886;-0.995295633;-0.932494258;-0.990251421;-0.980642151;-1.008512954;-1.11502002;-1.553213376;-1.617169137
416;-0.694302975;-1.293439041;-1.16861911;-1.166166221;-1.171253261;-1.182999712;-0.873120193;-0.791023536;-0.616858249;-0.655750816;-0.192965742
417;2.026231285;1.415603785;1.30639386;1.251632485;1.289604595;1.281115403;1.318222356;1.267814031;1.084126217;0.953239253;0.52156311
418;1.376965261;1.63332048;1.690003949;1.69028252;1.650234156;1.716449473;1.813639211;1.793934288;1.486150198;0.992749598;0.480395264
419;-0.598205371;0.933667608;0.932418302;0.929349255;1.008015158;1.077303779;1.119828698;0.871631486;0.092709015;0.040833877;0.636708532
420;0.186431529;0.8880498;0.883145293;0.869846813;0.946239154;0.926907057;0.668584449;0.392874625;-0.177211787;-0.186833083;0.276015328
421;-0.612623846;1.227781893;1.287531692;1.318130997;1.34045142;1.424555146;1.34301937;1.175643254;1.451327216;1.375352711;1.306216852
422;-0.246626336;0.243543092;0.12559023;0.111238766;0.114102885;0.043338425;0.16420207;0.322591775;0.212553562;-0.587999294;-0.939749117
423;0.701344628;0.176378438;0.220865121;0.250169128;0.112340275;0.101134245;0.260445481;0.308085241;0.531092816;0.311182187;0.265920315
424;0.874186303;1.067314119;1.043782883;0.999263313;1.087511868;1.043487935;0.780442961;0.59317771;0.03152408;-0.534539011;-1.172478371
425;1.287154695;0.157136959;0.25648849;0.323499315;0.484639411;0.4652471;0.279747968;0.207799057;0.384395683;0.173420343;0.391881019
426;-0.37114251;-1.15414008;-1.137483568;-1.124805407;-1.127750645;-1.128006065;-1.167146109;-1.124478355;-1.017109695;-0.950747326;-1.118180631
427;1.72264486;1.832023789;1.829585322;1.791294629;1.784600326;1.659937646;1.521496464;1.761941736;1.904801618;1.729742571;1.290982423
428;-1.216772059;-0.309086618;-0.356016701;-0.368191074;-0.389391217;-0.35427937;-0.486514858;-0.808657227;-0.791069362;-0.651959263;-0.595772145
429;-0.430620963;-0.692238403;-0.672817351;-0.705752446;-0.723470589;-0.6156284;-0.441482545;-0.147306979;0.190054149;0.57485339;0.903530494
430;2.47013081;-1.141439855;-1.109193641;-1.094240961;-1.140387665;-1.211094117;-1.189165155;-1.151797545;-1.02187173;-0.229185541;0.722191647
431;-0.232116953;-0.304244391;-0.344441433;-0.301518258;-0.255771418;-0.343995316;-0.351213226;-0.162617018;-0.143252224;0.255798202;0.750387158
432;-0.128188125;-0.950564811;-0.848194956;-0.755105604;-0.743187924;-0.843738978;-0.962687709;-1.334084732;-1.881202588;-2.180644107;-2.056431629
433;-0.696674766;0.116530218;0.13336248;0.099970203;0.047507088;-0.06198531;-0.185003051;0.034220134;0.37320009;0.20285918;0.191267487
434;0.25178192;-0.130922418;-0.135002888;-0.216639688;-0.182538447;-0.179054752;0.049398913;0.152226874;0.494247172;0.164589933;-0.312158923
435;-1.508402862;-1.533681433;-1.543475611;-1.579325485;-1.55241026;-1.538076166;-1.686333592;-1.732536637;-1.82779805;-2.054511349;-2.061458503
436;-0.315184525;0.088867938;0.009737823;-0.026170078;-0.12368021;-0.165524377;-0.397444451;-0.474659499;-0.940688653;-1.210720058;-1.184006418
437;-0.895045182;-0.226099777;-0.147489018;-0.159492392;-0.221639515;-0.301930425;-0.309426748;-0.195104704;-0.186110539;-0.416070031;-0.402455083
438;-0.408853109;1.560914328;1.560397652;1.590319548;1.666594067;1.807855213;2.017813965;2.131769298;2.1260727;2.059422176;1.802841977
439;-1.226125779;-0.282496848;-0.305413966;-0.310052751;-0.348258665;-0.217889473;-0.283781723;-0.083526009;-0.023840589;-0.056914977;-0.15542925
440;-0.736417616;-0.686801517;-0.640352082;-0.619433972;-0.578802112;-0.558942951;-0.560788933;-0.408033684;-0.193734605;-0.031627611;0.443642814
441;-0.750807631;-0.159434212;-0.155001972;-0.236716734;-0.351161495;-0.302879287;-0.274014974;-0.233868419;0.018873422;1.076727232;1.472808952
442;0.036944695;-0.669195351;-0.658369874;-0.625152782;-0.537330979;-0.518561786;-0.537541733;-0.417306573;-0.575996141;-0.190277129;0.11130643
443;-0.999840177;-0.192522759;-0.182055254;-0.135637783;-0.080635674;-0.137135219;-0.262376753;-0.425537076;-0.780511113;-0.917206661;-1.227016201
444;0.433132227;-0.354705488;-0.370942879;-0.354934627;-0.433675555;-0.388050799;-0.275827963;-0.080398852;0.122231226;0.385325362;0.844048321
445;0.814117283;1.153228596;1.100783596;1.021695507;0.924634731;0.798960017;0.801991215;0.661999049;0.263541007;0.080648291;0.446163754
446;-1.413714497;-0.199223296;-0.224320605;-0.214389473;-0.231921409;-0.259381008;-0.453325458;-0.562133026;-0.754608529;-0.308051094;-0.171233891
447;-1.367190076;-0.597602609;-0.629029463;-0.606667209;-0.642948179;-0.548767915;-0.67907186;-0.470815702;0.200564297;0.80594578;1.2192932
448;0.163393549;-0.37989356;-0.289982492;-0.230700616;-0.157528302;-0.006131631;0.007232292;-0.13032478;-0.150744011;0.095479408;0.277208273
449;-0.654795171;0.206599877;0.198718529;0.180406639;0.117792416;0.122901554;0.008723622;-0.048388927;-0.338303253;-0.248497021;0.220295808
450;0.302192343;0.668285991;0.715170939;0.59550715;0.451503334;0.390472699;0.105162953;0.092745744;-0.188984595;-0.462120961;-0.074425304
451;-1.022391792;-0.216033043;-0.253415017;-0.324364351;-0.417149839;-0.470779494;-0.498211563;-0.40399444;-0.328851335;0.131787721;0.010521361
452;-0.142784046;1.819197199;1.825626727;1.824490544;1.865354265;1.902143879;1.808656415;1.675058894;1.390328675;1.27107134;0.724592542
453;-1.023521619;-0.76967155;-0.745852569;-0.690554752;-0.708697525;-0.570385829;-0.674685596;-0.855673162;-1.174485331;-1.33671009;-1.205524439
454;-0.030265623;-0.16602856;-0.311962868;-0.345916279;-0.455050938;-0.590275602;-0.659830781;-0.861710312;-1.086411734;-1.286544922;-1.305229106
455;-0.104135998;-0.162938455;-0.23017805;-0.222766568;-0.222132449;-0.126532185;0.080512148;0.145038756;0.649325968;1.146952263;1.225205404
456;-0.453669605;-1.148374008;-0.958010405;-0.871219021;-0.882792632;-0.94366833;-0.816332691;-0.540677255;-0.353130498;0.152073463;-0.090533809
457;-1.091111977;2.279638775;2.233385977;2.202596591;2.120452765;2.166844211;2.06830864;1.877748607;1.173514184;1.061657203;1.270402252
458;3.606685906;-0.061793265;-0.150075336;-0.154974474;-0.123545773;-0.236596196;-0.194214206;-0.192172994;-0.210089069;-0.077870911;-0.035174423
459;-0.874784544;-1.93731711;-1.880102481;-1.92420297;-1.938073368;-1.868885968;-1.710896672;-1.488184073;-1.061735735;-0.654577979;-0.595982223
460;1.722557598;1.037903965;1.018054008;0.945164884;0.895875305;1.017783856;1.161188246;1.177387078;1.181229642;1.388121745;1.376739391
461;1.157049728;0.003969692;-0.060611348;-0.141234173;-0.151647955;-0.172190641;0.008314237;0.215595233;0.046784238;0.149591268;0.057856506
462;-0.289251948;0.066196549;-0.017561458;-0.047850257;-0.125646964;-0.258646145;-0.607458785;-0.555726698;-0.427735713;-0.627193159;-0.303268109
463;1.519170374;-0.29994373;-0.293519564;-0.212914591;-0.098675044;-0.043383568;0.255527017;0.56827338;0.206733297;0.148406019;0.22628304
464;-0.97628248;-0.49271956;-0.48147638;-0.467492005;-0.429373591;-0.535665537;-0.569561462;-0.370312354;0.006799979;0.337102512;0.405198483
465;2.530927791;-0.013424095;-0.001152635;-0.015950839;-0.058782294;-0.123907672;-0.191670173;-0.063525235;0.200973158;-0.192275296;-0.630157462
466;-0.327228237;2.794854852;2.794803082;2.767920511;2.791064724;2.757585118;2.778596008;2.792248719;2.513797348;2.458231542;2.130694314
467;-0.297539275;0.118409767;0.211078336;0.234190271;0.165417747;0.068327829;-0.072451509;-0.176862955;-0.309021548;-0.695416299;-0.502846255
468;-0.494991322;0.7834747;0.728075933;0.764687162;0.834472735;0.988292403;0.996466477;0.976423816;0.941084788;0.902801043;0.560521382
469;-0.749453794;-1.570964453;-1.536208657;-1.461585617;-1.503799063;-1.609382173;-1.600655229;-1.654292566;-1.807968263;-1.943098009;-1.64609617
470;0.406435837;-0.634524585;-0.602335207;-0.575822943;-0.515537349;-0.579551437;-0.584357793;-0.672604186;-1.098533278;-1.183465553;-0.825061366
471;1.933130754;-1.521522772;-1.502799283;-1.456752902;-1.411267003;-1.437698629;-1.632791926;-1.993741102;-2.153588585;-1.590433896;-1.640844212
472;-0.769722142;-1.390071191;-1.418335066;-1.454234527;-1.494054915;-1.69655639;-1.86289535;-1.921317018;-1.474373281;-1.480962874;-1.341490123
473;0.808901493;0.690696155;0.600455448;0.593437651;0.626310455;0.721912383;0.772465808;0.552900364;0.685955156;0.713732222;0.566020932
474;0.005685572;1.944427156;1.966027876;1.984206829;1.898957384;1.950535866;1.835745983;1.785271629;1.15652358;1.486821279;1.240559877
475;-0.711461384;-1.164058149;-1.125117113;-1.136412085;-1.233298138;-1.360537939;-1.654723247;-1.875517199;-2.10507836;-1.410152046;-0.849100327
476;-1.392921597;0.381494512;0.439079861;0.405906147;0.356601211;0.302014489;0.278671871;0.114158082;-0.037561503;-0.138790191;-0.437605686
477;-0.985974674;-0.441345237;-0.367339321;-0.33145894;-0.297974481;-0.137954875;-0.116665053;-0.15160682;0.089065336;-0.118703025;0.103522279
478;1.907266178;0.694575245;0.733753864;0.683154766;0.622187739;0.456687149;0.226334966;-0.004326418;0.433603378;0.366317951;-0.035155666
479;-1.170126506;0.309773281;0.376935101;0.371080283;0.382696805;0.268453021;0.155961742;0.225020137;0.459554063;0.433349637;0.427350491
480;-0.16174218;-1.062976673;-1.136359949;-1.12572065;-1.126232012;-1.176398052;-1.143080139;-1.201658324;-1.700401588;-1.611048529;-1.291000052
481;4.455870145;-0.283049032;-0.246274387;-0.289392748;-0.27567298;-0.232291994;-0.17354028;-0.215322641;-0.183200406;-0.101414534;0.102115504
482;1.372382265;-0.083487714;-0.054634228;-0.085305258;-0.092471054;-0.09429105;-0.196582789;-0.314110396;-0.397756538;0.126016617;0.247512203
483;1.302914689;-0.350065021;-0.366488296;-0.338052186;-0.355737311;-0.245035015;-0.171113214;-0.006194025;-0.264527787;-0.836795942;-0.82885403
484;3.673510472;2.751922569;2.763115703;2.826700087;2.76673672;2.719780918;2.612655735;2.67466154;2.226165264;2.171515637;1.99865672
485;0.292801125;0.857612797;0.827320058;0.813655567;0.840537309;0.89189605;0.90993718;0.883028235;0.651911416;1.157105062;1.328218804
486;0.328294177;-0.627409911;-0.588971457;-0.48704439;-0.406370033;-0.457814399;-0.680533948;-0.864685454;-1.073003479;-0.868009548;-0.981554701
487;-0.314409952;-0.737814797;-0.746058677;-0.709629112;-0.76512097;-0.865728362;-0.906514285;-1.050903303;-1.008451449;-0.501743004;-0.423537942
488;0.020276261;-0.158329845;-0.169788529;-0.18989944;-0.140310487;-0.033301399;0.060715475;-0.00293657;0.224446624;0.387627599;-0.120544996
489;-1.097898608;0.727935637;0.641238155;0.634267974;0.687434194;0.738099573;0.571329273;0.542578575;-0.046303926;-0.604598975;-0.817659857
490;-0.210843708;-0.270476233;-0.301245274;-0.318132538;-0.29633137;-0.260047231;-0.29536146;-0.110671468;0.053350074;0.4301414;0.436338841
491;1.057928203;-0.125719149;-0.127602961;-0.196516005;-0.25052342;-0.311011241;-0.377735504;-0.33530557;-0.059531801;-0.445347525;-0.279364198
492;-0.325352514;-0.140957296;-0.158465909;-0.161247094;-0.179680429;-0.087915501;-0.139649078;-0.111605272;-0.094597695;-0.707777632;-0.838686445
493;-0.546672665;0.15055323;0.165176183;0.114433371;0.180633953;0.332188316;0.305150287;0.321853418;0.365708303;1.097371651;1.464507107
494;0.11298656;1.192090649;1.150021368;1.153455495;1.159500058;1.014888816;1.03232565;0.964831619;0.860539055;1.004670341;1.248070177
495;0.100366403;-0.479339724;-0.411034128;-0.427676027;-0.40177928;-0.447647438;-0.368173448;-0.378977185;-0.285536057;-0.581824833;-0.87456857
496;3.641777977;0.28868411;0.35998109;0.383205793;0.366340379;0.416802623;0.540523077;0.68710317;1.180520147;1.734191286;1.469661529
497;-0.095656566;-1.400732585;-1.42949147;-1.420650362;-1.404126938;-1.382301211;-1.212850983;-0.91409019;-0.740142044;-1.007378613;-0.426981725
498;-0.724805803;1.881118231;1.878688791;1.847570403;1.764256617;1.615486467;1.67265298;1.484512973;1.203563106;0.795905299;0.040254945
499;1.062215037;-0.360737033;-0.296764096;-0.336588963;-0.350364835;-0.501074453;-0.494205441;-0.659096606;-0.525249202;-0.193528805;0.250419537
500;0.442985869;0.493500731;0.548130717;0.547086724;0.51952814;0.525917771;0.630520448;0.465235733;0.455501523;0.372188343;0.110203519
501;2.197430347;1.186919236;1.137045898;1.117974971;1.072260808;1.052108452;0.807786933;1.03471706;1.173758298;1.655978364;1.897316151
502;0.504785333;-0.77516153;-0.67184665;-0.547607814;-0.480857743;-0.635393003;-0.757907651;-0.903622901;-0.764685764;-0.723719531;-1.158688231
503;-0.626983008;0.560307527;0.635460494;0.627878763;0.556353748;0.460361468;0.422491629;0.383853646;0.690344405;0.901243466;0.565675804
504;0.537988379;-0.625763978;-0.605273902;-0.615732194;-0.678364696;-0.69769491;-0.832298693;-0.905642523;-0.580577796;-0.387189688;-0.314462282
505;-1.518666892;0.835964009;0.931633764;1.01783633;1.023206469;0.905058993;0.827542667;0.78840568;0.744891351;0.786764615;0.501781986
506;0.349256921;1.180424706;1.20027372;1.211302922;1.235531297;1.258875681;1.338644803;1.570010311;1.535339855;1.866793886;2.607186809
507;-0.039712387;0.786272784;0.823310933;0.900865966;0.952024897;0.995515871;1.096721858;0.981505445;1.082057859;1.020168549;0.461619515
508;0.125248654;0.693027007;0.732889542;0.721979716;0.677152301;0.734437368;0.869098135;1.060479187;1.433037875;1.610413635;1.283134498
509;0.530453387;0.653508705;0.563735056;0.520970241;0.551972118;0.647093567;0.604123909;0.504305649;0.434348949;0.015459635;-0.458711053
510;-0.064857806;0.282716279;0.379494824;0.428035202;0.459708932;0.476120661;0.774907496;0.901302558;0.843054209;0.911588015;1.21588693
511;-1.263041732;1.309994615;1.411486786;1.441631065;1.496606738;1.456166399;1.287609156;1.251865531;1.090259141;1.825764437;1.895634152
512;-0.920759268;-1.330679585;-1.352746315;-1.367986007;-1.305993363;-1.304244149;-1.242560613;-1.094748648;-0.951174751;-0.958901338;-0.711656592
513;0.546934166;-0.052629139;-0.051349804;-0.090685953;-0.06632069;0.000203541;-0.244480795;-0.298496328;-0.27964364;-0.098640681;0.296985645
514;-1.281360787;-0.562262851;-0.534386191;-0.492541676;-0.479782252;-0.441841207;-0.378495789;-0.27534668;-0.14344463;0.025860034;-0.150496161
515;1.348240351;-1.076813122;-1.159942646;-1.18402803;-1.179658024;-1.046621928;-0.790453732;-0.974483407;-1.023531227;-1.117979034;-1.195373155
516;-0.315484126;0.720396205;0.724033565;0.767910915;0.814486527;0.713643148;0.680064765;0.608279272;0.226310552;-0.345656354;-0.780802368
517;-0.033481764;0.359182042;0.204815325;0.18160753;0.137838374;0.059973802;0.061241826;0.198200423;0.205470636;0.343146657;0.415792432
518;0.509218477;-1.467249485;-1.522858205;-1.555931412;-1.559037476;-1.488896826;-1.47286873;-1.359232285;-1.13337069;-0.590760736;-0.309514187
519;0.27144331;-0.325110565;-0.382637822;-0.384741229;-0.27573273;-0.078095784;0.249254659;0.272057788;0.616508812;0.55789379;0.042021853
520;-0.102891432;-1.267146601;-1.303120929;-1.310232436;-1.346742522;-1.29824007;-1.453598409;-1.716900853;-1.931264083;-2.245001227;-2.538861462
521;2.428229171;0.061173801;-0.013173361;-0.059713436;-0.141679747;-0.299015196;-0.269365534;-0.292133432;-0.257853723;-0.159981934;0.102730734
522;-0.436083637;-1.07419025;-1.047959743;-1.037880657;-0.99052596;-1.036632627;-0.98178258;-1.327526389;-1.747095987;-1.826428621;-2.230609056
523;0.411659425;-1.582252362;-1.577503308;-1.551827393;-1.553928893;-1.604698426;-1.520386593;-1.548599007;-0.828696654;-0.455555554;-0.157953941
524;-0.290268125;1.960917273;1.999484456;2.077400118;2.102243108;2.095287866;1.986870333;1.981240127;1.661811568;1.418385291;0.914885977
525;-0.880076688;-0.405474533;-0.331004549;-0.30338955;-0.217755798;-0.117419068;-0.100786776;-0.179794665;-0.406378708;-0.730781377;-0.382527654
526;1.148566553;-0.854240609;-0.786608681;-0.741324495;-0.720662363;-0.834464352;-1.035090312;-1.326331988;-1.589612123;-1.222125746;-0.684789077
527;0.549104675;0.1798933;0.177263395;0.182575239;0.286022114;0.29163353;0.312223869;0.415442274;0.6019822;0.970000278;0.859942996
528;-1.43090323;0.870447882;0.871262194;0.924598154;0.836285136;0.918924499;0.64721457;0.636158744;1.174217666;1.76765252;1.425920223
529;-1.350234796;1.169386341;1.172630705;1.187199973;1.198212755;1.286009111;1.238158412;1.449960061;1.589178509;1.891144222;1.684293661
530;1.397110411;1.440152918;1.486064354;1.461660892;1.449832838;1.416245534;1.2799098;1.115501946;1.020560266;0.329283596;-0.123643651
531;-1.420038749;0.823905166;0.739684444;0.732449628;0.717577817;0.670290226;0.605349139;0.618084212;0.816273775;1.009758842;1.095853436
532;-1.830808711;1.508104327;1.587976043;1.558329188;1.635484992;1.868477431;2.154858407;2.41037183;2.537481257;2.677105325;2.773681373
533;0.22850337;-0.470324263;-0.4993612;-0.432765244;-0.372616544;-0.241820996;-0.277114601;-0.111105795;0.185364266;-0.036312755;-0.075652012
534;-1.03795769;1.183461716;1.235629149;1.2180285;1.151453792;0.970881786;0.715675383;0.325827513;-0.038836189;-0.43289311;-0.652808406
535;1.717845313;2.101408739;2.1239495;2.158483636;2.162300319;2.071174646;1.91313723;1.499490751;1.012491262;0.830283705;0.703689751
536;1.102892732;1.841714614;1.90138456;1.932608703;1.897097681;1.959875095;2.340160528;2.451659205;2.578023491;2.870939962;2.610656853
537;1.60201049;1.257617865;1.293628487;1.24972913;1.222087659;1.161926162;0.916537045;0.729106967;-0.02438173;-0.371067829;-0.137741406
538;-0.71963125;0.687133508;0.519661276;0.50776626;0.419527393;0.466300943;0.564489625;0.842255756;1.393777542;1.799387388;2.010669073
539;1.366787552;0.343383217;0.346803502;0.295837996;0.279937623;0.328223282;0.167234441;0.118588221;0.20930672;0.182132849;0.016324774
540;-0.827482188;-0.115514369;-0.156803751;-0.131149013;-0.098102445;0.015393416;0.250289817;0.270950253;0.834937104;0.238757931;0.132333018
541;1.625224147;0.878858065;0.824979739;0.808583839;0.823991677;0.854995394;0.420228317;0.137633475;0.162840802;0.578762848;0.609897288
542;-0.271696215;0.404581101;0.364322647;0.319826685;0.28791916;0.257199916;0.120982746;0.02850873;-0.312917758;0.106860274;0.288777585
543;-1.251140753;-1.468672419;-1.404625588;-1.376707047;-1.380008056;-1.390134373;-1.349526978;-1.43571733;-1.100108597;-0.269483983;-0.936147775
544;1.805646429;1.70220646;1.647686739;1.57400141;1.55254671;1.615066544;1.457834225;1.392194524;1.709685652;1.006184481;0.685630519
545;1.057288784;0.781550552;0.833436799;0.854159434;0.985569263;1.127803452;1.248436892;1.046934688;0.790299039;1.040414575;1.014080454
546;-0.74665694;-1.922047106;-1.968383012;-1.991808518;-2.018361759;-2.064593902;-1.953807988;-1.920014036;-1.664193287;-1.479101228;-1.864622629
547;0.86724275;-2.913482348;-2.848143249;-2.835918899;-2.799531705;-2.708689831;-2.508582695;-2.30550127;-2.292998361;-2.306119083;-1.920368409
548;-0.339669663;-1.285358045;-1.397345336;-1.461859607;-1.470732693;-1.402045626;-1.254403526;-1.197749378;-1.148041606;-0.998784012;-1.080366535
549;-0.137957632;-0.901186844;-0.956467923;-1.040229975;-1.046132828;-1.032312274;-1.214254587;-1.449203194;-1.431671296;-1.668858859;-1.724207787
550;-1.234165836;-1.097095255;-1.02178408;-0.949819141;-0.881527934;-0.920447444;-0.980057316;-1.140157572;-1.540765188;-1.347898586;-1.463009171
551;-0.469037631;0.034584031;0.067328271;0.077753703;0.005622688;-0.021975615;-0.3305393;-0.537767262;-0.965256425;-0.995011075;-1.200279985
552;1.086185439;0.738134045;0.884853992;0.908537683;1.029853601;1.085419582;1.346402642;1.695218197;1.640681841;1.809507919;1.621379709
553;0.076573014;0.709353593;0.669594569;0.689380749;0.676853553;0.618454071;0.70776841;0.453139716;0.611987284;0.30970528;0.453452721
554;1.199371409;0.177355378;0.202494952;0.260312583;0.305241536;0.341309509;0.502695934;0.771797002;0.789433214;0.485841864;0.304612238
555;-0.792297285;1.666586363;1.522438087;1.462404745;1.469719463;1.259061416;1.184871149;1.061378244;0.416503343;-0.070858709;0.275231286
556;0.583871519;1.182219303;1.157232474;1.134850416;1.124531663;1.192515873;1.084703494;0.815016916;0.745480593;0.972426624;1.109167149
557;0.514903404;-1.05475763;-0.986885413;-0.9382591;-0.905631878;-0.863774109;-0.67690797;-0.526735347;-0.312100035;-0.419923639;-0.403460457
558;3.088818974;0.246537626;0.274984983;0.150349365;0.063898367;-0.078265368;-0.294104065;-0.324382238;-0.719205925;-0.891286336;-0.940052981
559;0.483395447;0.033851326;-0.027979864;-0.102006982;-0.236840784;-0.21598771;-0.155761289;-0.286443744;-0.189958648;-0.233088793;-0.389902904
560;0.275985689;-0.485233223;-0.526966318;-0.491713877;-0.444674442;-0.440561253;-0.412884101;-0.601939127;-0.854262529;-0.788784078;-0.720299814
561;-0.079293192;-1.011177593;-1.042507865;-1.063105216;-1.057455358;-1.088073087;-1.139074017;-1.027080448;-0.275735405;0.403011004;0.105079109
562;-2.000543631;-2.734213781;-2.825870333;-2.902772432;-2.896988119;-2.925757265;-3.197811024;-3.366215511;-3.140195651;-3.059874942;-2.794594291
563;0.249331908;0.242959051;0.159837331;0.128249457;0.052232277;0.136440005;0.157625598;0.438667929;0.422516013;0.465705054;0.762012741
564;-0.313965237;-1.204431274;-1.036976204;-1.002104573;-0.937498278;-1.097242732;-1.04667005;-1.133338633;-1.601276704;-1.499107723;-1.529165082
565;-1.01319653;-0.320480716;-0.309250226;-0.292977934;-0.289380511;-0.379733111;-0.408994947;-0.60682531;-1.092604785;-0.903933121;-0.698200326
566;-0.754294072;0.898200423;0.808291674;0.757102888;0.692428256;0.803070408;1.063678667;1.013304722;1.284233902;1.406018373;1.406079077
567;0.346360866;-0.019381308;-0.137236828;-0.185259101;-0.22707672;-0.23771868;-0.008675226;0.165756171;0.329572154;0.030874068;-0.067335161
568;-1.298358871;1.974220653;2.093325237;2.178609651;2.295760288;2.353099859;2.493787973;2.330754199;1.959643185;2.044448332;1.854675799
